wandb: Currently logged in as: jaivdoshi. Use `wandb login --relogin` to force relogin
wandb: wandb version 0.16.0 is available!  To upgrade, please run:
wandb:  $ pip install wandb --upgrade
wandb: Tracking run with wandb version 0.15.12
wandb: Run data is saved locally in /home/jaiv/modified_dqn_pong/wandb/run-20231115_110256-9mhhqqki
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run BLOCKER_HA_LOSS
wandb: ⭐️ View project at https://wandb.ai/jaivdoshi/modified_hirl
wandb: 🚀 View run at https://wandb.ai/jaivdoshi/modified_hirl/runs/9mhhqqki
A.L.E: Arcade Learning Environment (version 0.8.1+53f58b7)
[Powered by Stella]
877 0 rew:-2319 mean_rew:nan fps:773, eps:0.99, loss:nan catastrophes:23
133506 157 rew:-21 mean_rew:-63.08 fps:71, eps:0.02, loss:2.8002 catastrophes:0
134268 158 rew:-21 mean_rew:-63.08 fps:67, eps:0.02, loss:1.5769 catastrophes:0
135134 159 rew:-220 mean_rew:-63.10 fps:68, eps:0.02, loss:2.5451 catastrophes:2
135971 160 rew:-121 mean_rew:-68.08 fps:67, eps:0.02, loss:3.7797 catastrophes:1
136733 161 rew:-21 mean_rew:-65.58 fps:69, eps:0.02, loss:2.8378 catastrophes:0
137495 162 rew:-21 mean_rew:-63.08 fps:67, eps:0.02, loss:2.3029 catastrophes:0
138257 163 rew:-21 mean_rew:-63.08 fps:71, eps:0.02, loss:2.7986 catastrophes:0
139161 164 rew:-120 mean_rew:-63.08 fps:67, eps:0.02, loss:1.9785 catastrophes:1
140077 165 rew:-121 mean_rew:-65.55 fps:69, eps:0.02, loss:3.9086 catastrophes:1
140838 166 rew:-221 mean_rew:-68.10 fps:66, eps:0.02, loss:2.4759 catastrophes:2
141600 167 rew:-21 mean_rew:-73.10 fps:68, eps:0.02, loss:4.1542 catastrophes:0
142362 168 rew:-21 mean_rew:-73.10 fps:68, eps:0.02, loss:5.3040 catastrophes:0
